Course Title,Rating,Provider,Level,Reviews,Type,Duration
"Understanding China, 1700-2000: A Data Analytic Approach, Part 2",4.5,The Hong Kong University of Science and Technology,Mixed,58.0,Course,1 - 4 Weeks
Judgmental Business Forecasting in Excel,4.5,Macquarie University,Intermediate,53.0,Course,1 - 3 Months
Capstone and Practice Exam (AZ-500),No rating,Microsoft,Intermediate,0.0,Course,1 - 4 Weeks
Capstone: Following the AWS Well Architected Framework,4.8,Amazon Web Services,Beginner,15.0,Course,1 - 4 Weeks
Scrum Master Capstone,5.0,SkillUp EdTech,Advanced,24.0,Course,1 - 3 Months
Applied Industrial Internet of Things,No rating,L&T EduTech,Intermediate,0.0,Course,1 - 3 Months
Operational Analytics with Microsoft Azure Synapse Analytics,4.4,Microsoft,Intermediate,24.0,Course,1 - 4 Weeks
Robotics: Mobility,3.8,University of Pennsylvania,Mixed,599.0,Course,1 - 4 Weeks
Introduction to Deep Learning,3.6,University of Colorado Boulder,Intermediate,27.0,Course,1 - 3 Months
Successful Career Development,4.7,Kennesaw State University,Beginner,1400.0,Course,1 - 3 Months
Communication as a Technical Leader,4.3,University of Colorado Boulder,Beginner,14.0,Course,1 - 4 Weeks
Applications of Software Architecture for Big Data,3.5,University of Colorado Boulder,Advanced,15.0,Course,1 - 4 Weeks
AI Workflow: Enterprise Model Deployment,4.2,IBM,Advanced,50.0,Course,1 - 4 Weeks
Career Options: Exploring a New Career,4.1,Kennesaw State University,Beginner,49.0,Course,1 - 3 Months
Measurement Systems Analysis,4.4,University of Colorado Boulder,Intermediate,7.0,Course,1 - 3 Months
Foundations of Information Systems for Business,4.7,Howard University,Intermediate,15.0,Course,1 - 4 Weeks
"Player  Evaluation, Team Performance and Roster Management",5.0,The State University of New York,Beginner,6.0,Course,1 - 3 Months
Your World and What Shapes It,No rating,University of Colorado Boulder,Beginner,0.0,Course,1 - 3 Months
Building Products at Global Scale,4.6,Advancing Women in Tech,Mixed,8.0,Course,1 - 4 Weeks
"Real-World Cloud PM 2 of 3: Managing, Innovating, Pricing",5.0,Advancing Women in Tech,Intermediate,22.0,Course,1 - 4 Weeks
Displays,4.2,University of Colorado Boulder,Advanced,46.0,Course,1 - 4 Weeks
"Analytics, Law, and Athlete Representation",No rating,The State University of New York,Beginner,0.0,Course,1 - 3 Months
Cloud Transformation,No rating,Howard University,Intermediate,0.0,Course,1 - 4 Weeks
Java Programming: Build a Recommendation System,4.7,Duke University,Intermediate,639.0,Course,1 - 3 Months
Structured Approach to Problem Solving,4.8,Fractal Analytics,Beginner,69.0,Course,1 - 4 Weeks
Legal Foundations for Entrepreneurs,4.9,"University of Maryland, College Park",Beginner,66.0,Course,1 - 3 Months
Building RESTful APIs with Node.js and Express,4.2,Board Infinity,Intermediate,6.0,Course,1 - 4 Weeks
The Measure Phase for the 6 σ Black Belt,4.3,Kennesaw State University,Mixed,37.0,Course,1 - 3 Months
Digital Signal Processing 4: Applications,4.7,École Polytechnique Fédérale de Lausanne,Intermediate,67.0,Course,1 - 4 Weeks
Statistics for International Business,3.7,University of London,Mixed,296.0,Course,1 - 4 Weeks
Financing for Startup Businesses,4.5,Duke University,Intermediate,205.0,Course,1 - 4 Weeks
"GST - when, where, who and how much?",4.8,PwC India,Beginner,8.0,Course,1 - 4 Weeks
Heavy Manufacturing,No rating,L&T EduTech,Intermediate,0.0,Specialization,1 - 3 Months
Human-Centered Design for Inclusive Innovation,4.8,University of Toronto,Beginner,163.0,Course,1 - 4 Weeks
Threat Analysis,4.9,Cisco Learning and Certifications,Mixed,16.0,Course,1 - 4 Weeks
Data Analysis Using SQL,4.5,Fractal Analytics,Beginner,26.0,Course,1 - 3 Months
Creating a Portfolio ,4.4,Indian School of Business,Beginner,308.0,Course,1 - 4 Weeks
Engineering and Product Design Processes,4.6,Arizona State University,Beginner,33.0,Course,1 - 4 Weeks
IBM COBOL Core,4.4,IBM,Beginner,42.0,Course,1 - 4 Weeks
New Ways of Working in an AI World,4.7,London Business School,Intermediate,17.0,Course,1 - 3 Months
Internet of Things: Sensing and Actuation From Devices,4.5,University of California San Diego,Mixed,156.0,Course,1 - 3 Months
Real-Time Mission-Critical Systems Design,4.2,University of Colorado Boulder,Intermediate,14.0,Course,1 - 4 Weeks
Real-Time Project for Embedded Systems,No rating,University of Colorado Boulder,Advanced,0.0,Course,1 - 3 Months
"Emergency Care: Pregnancy, Infants, and Children",4.8,University of Colorado System,Beginner,293.0,Course,1 - 4 Weeks
Nursing Informatics Training and Education,4.8,University of Minnesota,Intermediate,88.0,Course,1 - 3 Months
Emerging Trends & Technologies in the Virtual K-12 Classroom,4.6,"University of California, Irvine",Mixed,652.0,Course,1 - 4 Weeks
Material Extrusion,4.8,Arizona State University,Intermediate,13.0,Course,1 - 4 Weeks
Low Intermediate English: Meet & Greet,4.6,Voxy,Mixed,224.0,Course,1 - 3 Months
Object-Oriented Programming in C++: Functions,4.6,University of London,Intermediate,23.0,Course,1 - 4 Weeks
Bash Scripting and System Configuration,3.3,Codio,Beginner,9.0,Course,1 - 4 Weeks
Managing Security in Google Cloud,4.7,Google Cloud,Intermediate,1100.0,Course,1 - 3 Months
Biases and Portfolio Selection,4.6,Rice University,Mixed,272.0,Course,1 - 4 Weeks
Network Analysis in Systems Biology,4.5,Icahn School of Medicine at Mount Sinai,Intermediate,196.0,Course,1 - 3 Months
Securing Linux Systems,4.5,LearnQuest,Beginner,92.0,Course,1 - 4 Weeks
Sustainable Consumption and Health,4.8,University of Michigan,Intermediate,6.0,Course,1 - 4 Weeks
The PL-900 Practice Exam,No rating,Microsoft,Beginner,0.0,Course,1 - 4 Weeks
Evaluation of Digital Health Interventions,4.8,Imperial College London,Intermediate,21.0,Course,1 - 4 Weeks
Design and Detailing of RCC elements,No rating,L&T EduTech,Intermediate,0.0,Course,1 - 4 Weeks
Engineering Practices for Building Quality Software,4.5,University of Minnesota,Intermediate,364.0,Course,1 - 3 Months
Design and Analyze Secure Networked Systems,3.8,University of Colorado System,Intermediate,210.0,Course,1 - 4 Weeks
Basic Cryptography and Programming with Crypto API,4.5,University of Colorado System,Intermediate,87.0,Course,1 - 4 Weeks
Service Orchestration and Choreography on Google Cloud,No rating,Google Cloud,Beginner,0.0,Course,1 - 4 Weeks
Leadership Communication for Maximum Impact: Storytelling,4.5,Northwestern University,Mixed,1200.0,Course,1 - 4 Weeks
Storytelling / Re-brand your Brand,4.1,Universidad de Palermo,Intermediate,13.0,Course,1 - 4 Weeks
Leading Oneself with Self-Knowledge,4.7,University of Colorado Boulder,Beginner,37.0,Course,1 - 3 Months
Introduction to Robotics with Webots,4.5,University of Colorado Boulder,Beginner,23.0,Specialization,3 - 6 Months
Basic Robotic Behaviors and Odometry ,4.5,University of Colorado Boulder,Intermediate,19.0,Course,1 - 3 Months
RPA Lifecycle: Deployment and Maintenance,4.6,Automation Anywhere,Beginner,76.0,Course,1 - 4 Weeks
"Statistics and Data Analysis with Excel, Part 1",4.7,University of Colorado Boulder,Beginner,16.0,Course,1 - 3 Months
Generating code with ChatGPT API,No rating,Codio,Beginner,0.0,Course,1 - 4 Weeks
Design and innovation of business model,3.7,Tecnológico de Monterrey,Advanced,7.0,Course,1 - 4 Weeks
Control of Nonlinear Spacecraft Attitude Motion,4.7,University of Colorado Boulder,Advanced,65.0,Course,1 - 4 Weeks
Cross-Cultural Virtual Spaces and Teams,No rating,"University of California, Davis",Intermediate,0.0,Course,1 - 4 Weeks
Management and financial accounting: Know your numbers 1,4.7,Macquarie University,Beginner,295.0,Course,1 - 3 Months
Flight mechanics - Propulsive balance and energy,4.7,ISAE-SUPAERO,Intermediate,37.0,Course,1 - 4 Weeks
JavaScript Security Refreshers,4.4,Infosec,Intermediate,52.0,Course,1 - 4 Weeks
Human Mobility in Future Cities,4.9,Multiple educators,Intermediate,275.0,Specialization,3 - 6 Months
Advanced Manufacturing Process Analysis,4.6,University at Buffalo,Beginner,1200.0,Course,1 - 4 Weeks
Continuous Integration & Continuous Deployment with Jenkins,No rating,LearnKartS,Intermediate,0.0,Course,1 - 4 Weeks
Preclinical Safety,5.0,Novartis,Intermediate,11.0,Course,1 - 4 Weeks
Basic Programming in Python I,No rating,Northeastern University,Beginner,0.0,Course,1 - 3 Months
"Twitter, LinkedIn, and YouTube Marketing",4.4,Digital Marketing Institute,Beginner,60.0,Course,1 - 4 Weeks
Enterprise System Management and Security ,4.7,University of Colorado System,Beginner,611.0,Course,1 - 3 Months
Wilderness First Aid - Introduction,4.7,University of Colorado System,Beginner,24.0,Course,1 - 4 Weeks
"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.3,University of Illinois Urbana-Champaign,Intermediate,832.0,Course,1 - 3 Months
Cutting-edge Technology in Air Conditioning System,No rating,L&T EduTech,Intermediate,0.0,Course,1 - 4 Weeks
Cloud Computing Project,4.0,University of Illinois Urbana-Champaign,Mixed,39.0,Course,1 - 3 Months
"Basics of Fire Protection, Detection and Life Safety Systems",No rating,L&T EduTech,Intermediate,0.0,Course,1 - 4 Weeks
Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,4.7,University of Colorado System,Beginner,372.0,Course,1 - 4 Weeks
Fire Hydrant System,No rating,L&T EduTech,Intermediate,0.0,Course,1 - 4 Weeks
Financial Accounting,No rating,Fundação Instituto de Administração,Beginner,0.0,Course,1 - 3 Months
Hypotheses Testing in Econometrics,3.7,Queen Mary University of London,Intermediate,6.0,Course,1 - 4 Weeks
Topics in Applied Econometrics,2.9,Queen Mary University of London,Intermediate,8.0,Course,1 - 4 Weeks
Introduction to Network Security,4.9,University of London,Beginner,13.0,Course,1 - 3 Months
3-Axis Machining with Autodesk Fusion 360,4.9,Autodesk,Advanced,190.0,Course,1 - 4 Weeks
Google Cloud IAM and Networking for AWS Professionals,4.7,Google Cloud,Intermediate,1700.0,Course,1 - 4 Weeks
International Hospitality & Healthcare Services Marketing,4.7,Yonsei University,Mixed,499.0,Course,1 - 4 Weeks
Leadership Through Social Influence,4.7,Northwestern University,Mixed,1300.0,Course,1 - 4 Weeks
Managing Change when Moving to Google Cloud,4.7,Google Cloud,Beginner,170.0,Course,1 - 4 Weeks
Introduction of Pile Foundation,No rating,L&T EduTech,Intermediate,0.0,Course,1 - 3 Months
Technical Deep Dive with Incident Response Tools,4.8,Infosec,Beginner,73.0,Course,1 - 3 Months
Computer Vision in Microsoft Azure,4.6,Microsoft,Beginner,82.0,Course,1 - 4 Weeks
Physics 102 - Electric Charges and Fields,4.7,Rice University,Intermediate,69.0,Course,1 - 4 Weeks
Data Mining Foundations and Practice,3.6,University of Colorado Boulder,Intermediate,68.0,Specialization,1 - 3 Months
The Teacher's Social and Emotional Learning,4.7,University of Colorado Boulder,Advanced,623.0,Course,1 - 3 Months
Decentralized Applications (Dapps),4.5,University at Buffalo,Intermediate,1200.0,Course,1 - 4 Weeks
Developing a Winning Marketing Strategy,4.8,University of Illinois Urbana-Champaign,Beginner,1700.0,Course,1 - 3 Months
Software Design as an Abstraction,4.7,University of Colorado System,Intermediate,132.0,Course,1 - 3 Months
C++ Programming: Classes and Data,4.7,University of London,Intermediate,38.0,Course,1 - 4 Weeks
Methods and Statistics in Social Science - Final Research Project,4.4,University of Amsterdam,Beginner,61.0,Course,1 - 3 Months
Infonomics II: Business Information Management and Measurement,4.6,University of Illinois Urbana-Champaign,Beginner,28.0,Course,1 - 3 Months
Communication in the 21st Century Workplace,4.5,"University of California, Irvine",Beginner,3700.0,Course,1 - 4 Weeks
Control Flow in RPA,4.9,UiPath,Beginner,21.0,Course,1 - 3 Months
Automation Techniques in RPA,4.6,UiPath,Beginner,31.0,Course,1 - 4 Weeks
Supply Chain Finance Market and Fintech Ecosystem,4.5,New York Institute of Finance,Intermediate,68.0,Course,1 - 4 Weeks
International Marketing & Cross Industry Growth Capstone Project  ,4.7,Yonsei University,Intermediate,65.0,Course,1 - 3 Months
Intermediate Object-Oriented Programming for Unreal Games,4.9,University of Colorado System,Intermediate,15.0,Course,1 - 4 Weeks
Practicing for the SAS Programming Certification Exam,4.8,SAS,Intermediate,91.0,Course,1 - 4 Weeks
Forecasting Models for Marketing Decisions,4.4,Emory University,Intermediate,77.0,Course,1 - 4 Weeks
"Generative AI: Fundamentals, Applications, and Challenges",4.8,University of Michigan,Beginner,20.0,Course,1 - 4 Weeks
Developing an Agile Team,4.8,University of Colorado System,Beginner,435.0,Course,1 - 4 Weeks
Introduction to IT Security,4.8,"Akamai Technologies, Inc.",Beginner,13.0,Course,1 - 3 Months
Cybersecurity Architecture,4.9,IBM,Intermediate,25.0,Course,1 - 3 Months
Public Speaking and Presentations ,No rating,Arizona State University,Beginner,0.0,Course,1 - 3 Months
"Battery Comparison, Manufacturing, and Packaging",4.9,Arizona State University,Beginner,9.0,Course,1 - 4 Weeks
Use Canva to Create Social Media Visuals for Business,4.4,Coursera Project Network,Beginner,1300.0,Guided Project,Less Than 2 Hours
Utilize LinkedIn for Career Search,4.6,Coursera Project Network,Intermediate,239.0,Guided Project,Less Than 2 Hours
iOS App Capstone,4.2,Meta,Intermediate,26.0,Course,1 - 4 Weeks
Pre-formulation,5.0,Novartis,Intermediate,6.0,Course,1 - 4 Weeks
Version Control of a Python Project using Git,4.5,Coursera Project Network,Intermediate,40.0,Guided Project,Less Than 2 Hours
Launching Your Freelancing Business,5.0,California Institute of the Arts,Intermediate,21.0,Course,1 - 3 Months
"Gender, Family, and Social Change in Contemporary South Korea",4.8,Yonsei University,Beginner,306.0,Course,1 - 3 Months
Advanced Linear Models for Data Science 1: Least Squares,4.5,Johns Hopkins University,Advanced,187.0,Course,1 - 3 Months
Introduction to Visual Basic Programming,4.7,LearnQuest,Beginner,43.0,Course,1 - 4 Weeks
Factorial and Fractional Factorial Designs,4.8,Arizona State University,Intermediate,72.0,Course,1 - 4 Weeks
AI Essentials ,4.0,Intel,Beginner,33.0,Course,1 - 4 Weeks
Selling to Chinese Consumers,4.8,The Chinese University of Hong Kong,Beginner,260.0,Course,1 - 4 Weeks
Customising your models with TensorFlow 2,4.8,Imperial College London,Intermediate,188.0,Course,1 - 3 Months
Advanced Speaking and Listening Project,4.7,"University of California, Irvine",Intermediate,44.0,Course,1 - 3 Months
"Data – What It Is, What We Can Do With It",4.6,Johns Hopkins University,Beginner,155.0,Course,1 - 4 Weeks
Linux for Developers,4.5,The Linux Foundation,Beginner,1400.0,Course,1 - 3 Months
"Negotiation, Mediation, and Conflict Resolution - Capstone Project",4.8,ESSEC Business School,Intermediate,244.0,Course,1 - 3 Months
Building Objects in C,5.0,University of Michigan,Intermediate,6.0,Course,1 - 3 Months
ASME B31 Series and Pipeline Construction,4.3,L&T EduTech,Intermediate,7.0,Course,1 - 4 Weeks
Enterprise Firewall Administrator,No rating,"Fortinet, Inc.",Intermediate,0.0,Course,1 - 3 Months
Speaking and Presenting: Pitches and Persuasion,4.6,University of Michigan,Beginner,64.0,Course,1 - 4 Weeks
"PgMP® Performance Domains - Strategy,Benefits,& Stakeholder",No rating,LearnKartS,Intermediate,0.0,Course,1 - 4 Weeks
Supporting Families and Caregivers,4.4,Stanford University,Beginner,35.0,Course,1 - 3 Months
Principles of fMRI 2,4.7,Johns Hopkins University,Mixed,238.0,Course,1 - 4 Weeks
Digital Disruption,4.8,Universidad de Palermo,Intermediate,13.0,Course,1 - 4 Weeks
Introduction to Domain Models,No rating,Northeastern University,Mixed,0.0,Course,1 - 4 Weeks
Analytical Solutions to Common Healthcare Problems,4.6,"University of California, Davis",Intermediate,25.0,Course,1 - 4 Weeks
How to create a Jira SCRUM project,4.8,Coursera Project Network,Beginner,371.0,Guided Project,Less Than 2 Hours
Build an Automated Landing page using AI from Wix ADI,4.4,Coursera Project Network,Beginner,46.0,Guided Project,Less Than 2 Hours
Big Data Integration and Processing,4.4,University of California San Diego,Beginner,2400.0,Course,1 - 3 Months
Introduction to API Testing using JMeter Tool,4.5,Coursera Project Network,Beginner,150.0,Guided Project,Less Than 2 Hours
Using Porter’s Five Forces Model for Competitive Analysis   ,No rating,Coursera Project Network,Intermediate,0.0,Guided Project,Less Than 2 Hours
Agile Organisation: Strategies for Business Resilience,4.8,London Business School,Intermediate,19.0,Course,1 - 3 Months
Foundations of Public Health Practice: Health Protection,4.9,Imperial College London,Beginner,102.0,Course,1 - 4 Weeks
E-Commerce Payments Using Stripe and NodeJS,3.7,Coursera Project Network,Intermediate,6.0,Guided Project,Less Than 2 Hours
Create Impactful Marketing Videos using Canva,4.3,Coursera Project Network,Beginner,23.0,Guided Project,Less Than 2 Hours
